ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-17 13:21:50,0,q1,0,12,53,1428,2443,11876,6772,315,119,0,0,0,1746,306771,0,0,3119842872,6328415,47343738,0,0,2168136,192,192,0,31369447,31369447,0,0,31369447,2168136,8.32,1.43
1,2026-05-17 13:21:53,0,q2,0,9,22,899,742,6223,4117,38,32,0,392,0,89,754364,0,0,345169624,21819660,67870754,0,0,6838,44,44,0,352525,352525,0,0,127373,4198,6.92,0.9
2,2026-05-17 13:21:55,0,q3,0,4,13,336,315,2452,2263,14,15,0,0,0,123,110270,0,0,93667304,28975550,166603616,0,0,2998,10,10,0,206438,206438,0,0,206438,2998,7.3,0.34
3,2026-05-17 13:21:57,0,q4,0,22,235,7960,37301,122828,104474,460,425,2,3275,0,11070,1682654,0,0,39674206800,51047112,607382666,0,0,102286012,3503,3503,0,2536512620,2536512620,0,0,1273495988,51438627,15.43,7.96
4,2026-05-17 13:22:06,0,q5,0,11,69,1967,4097,25231,20966,127,115,0,0,0,668,421683,0,0,3181537976,62724083,413647286,0,0,7890286,132,132,0,109305912,109305912,0,0,109305912,7890286,12.83,1.97
5,2026-05-17 13:22:09,0,q5a,0,14,74,1955,3737,22925,18782,112,118,0,400,0,599,421683,0,0,3720505848,62724083,413647286,0,0,7892232,142,142,0,109464345,109464345,0,0,109331115,7890408,11.73,1.96
6,2026-05-17 13:22:13,0,q6,0,11,36,1600,2191,20119,18012,195,170,0,256,0,626,5014279,0,0,4851667944,29900599,103630716,0,0,27358702,206,206,0,240467439,240467439,0,0,240467439,27358702,12.57,1.6
7,2026-05-17 13:22:15,0,q7,0,9,30,2234,2499,19641,18635,27,27,0,280,0,1511,783559,0,0,943558784,30896850,320150123,0,0,26634669,35,35,0,771509016,771509016,0,0,771509016,26634669,8.79,2.23
8,2026-05-17 13:22:19,0,q8,0,10,19,628,560,3356,3247,26,32,0,0,0,36,1283173,0,0,974972800,29873652,105569352,0,0,6731,13,13,0,84238,84238,0,0,84238,6731,5.34,0.63
9,2026-05-17 13:22:20,0,q9,0,31,166,2250,31766,33972,27207,295,277,0,1312,0,67,48680,0,0,0,432007560,970422060,0,0,150,150,150,0,9453,9453,0,0,9453,150,15.1,2.25
