ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-18 02:04:59,0,q1,0,12,134,1420,2226,12591,7654,201,176,0,117,0,1667,406547,0,0,3493632216,6127653,108568026,0,0,2172339,220,220,0,31541287,31541287,0,0,31541287,2172339,8.87,1.42
1,2026-05-18 02:05:02,0,q2,0,9,120,970,834,9593,6211,167,157,0,0,0,446,1203664,0,0,839171944,21747366,110395806,0,0,4756,338,338,0,200702,200702,0,0,76764,3504,9.89,0.97
2,2026-05-18 02:05:04,0,q3,0,4,69,526,501,6814,3023,79,81,0,0,0,1764,721074,0,0,240926696,27682256,175143304,0,0,1010,15,15,0,88613,88613,0,0,88613,1010,12.95,0.53
3,2026-05-18 02:05:05,0,q4,0,22,389,9056,44898,139890,102550,448,518,4,3202,0,21795,1682654,0,0,39674206800,49681524,683359278,0,0,102286012,8739,8739,0,2539550644,2539550644,0,0,1275015000,51438627,15.45,9.06
4,2026-05-18 02:05:16,0,q5,0,11,403,2565,5651,37022,24942,339,481,2,720,0,5815,1556334,0,0,3754844192,61225599,592403004,0,0,7889656,1728,1728,0,114764218,114764218,0,0,114764218,7889656,14.43,2.56
5,2026-05-18 02:05:20,0,q5a,0,14,408,2563,5737,33976,27158,340,474,0,688,0,4124,1556291,0,0,4293812064,61225599,592403004,0,0,7891635,1738,1738,0,114931337,114931337,0,0,114798107,7889811,13.26,2.56
6,2026-05-18 02:05:24,0,q6,0,11,92,1957,3825,24190,19471,169,144,0,653,0,2977,5014279,0,0,4851667944,28607305,108733860,0,0,27358702,1158,1158,0,237127054,237127054,0,0,237127054,27358702,12.36,1.96
7,2026-05-18 02:05:27,0,q7,0,9,93,2870,8175,28923,23230,73,86,0,928,0,4038,783559,0,0,838432440,29603556,356553463,0,0,26629749,85,85,0,767598824,767598824,0,0,767598824,26629749,10.08,2.87
8,2026-05-18 02:05:31,0,q8,0,10,75,686,634,6321,5681,98,130,0,0,0,23,1650915,0,0,4865332224,28580358,117278168,0,0,6668,6,6,0,79456,79456,0,0,79456,6668,9.21,0.69
9,2026-05-18 02:05:33,0,q9,0,31,1021,2041,29890,29595,18197,197,569,1,1104,0,1336,321512,0,0,0,432007560,1172940160,0,0,1005,1005,1005,0,63138,63138,0,0,63138,1005,14.5,2.04
10,2026-05-18 02:05:36,0,q10,0,13,211,896,2205,9659,8333,43,140,0,0,0,393,594763,0,0,1683225704,51779275,120735650,0,0,4321867,84,84,0,66317919,66317919,0,0,66317919,4321867,10.78,0.9
11,2026-05-18 02:05:38,0,q10a,0,10,210,599,1350,6344,5223,107,147,0,325,0,432,821638,0,0,2194445312,51779275,120735650,0,0,4289247,138,138,0,66290269,66290269,0,0,66290269,4289247,10.59,0.6
12,2026-05-18 02:05:39,0,q11,0,17,258,4417,14453,67088,53618,255,302,0,1360,0,9419,1373324,0,0,26856842912,35353393,267813392,0,0,71770406,5474,5474,0,1049683414,1049683414,0,0,536131307,36215116,15.19,4.42
13,2026-05-18 02:05:45,0,q12,0,5,55,607,521,4716,3618,66,67,0,0,0,58,3269297,0,0,862371576,7375137,69292534,0,0,26498,6,6,0,3416917,3416917,0,0,3416917,26498,7.77,0.61
