ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-16 16:47:32,0,q1,0,19,109,1600,2703,17138,10457,270,189,0,210,0,2700,304378,0,0,4815551024,6074604,532037796,0,0,7602050,380,380,0,120489208,120489208,0,0,120489208,7602050,10.71,1.6
1,2026-05-16 16:47:35,0,q2,0,11,43,1030,881,10654,7960,45,56,0,336,0,153,751663,0,0,440945584,21656678,697492744,0,0,5386,101,101,0,239863,239863,0,0,89819,3714,10.34,1.03
2,2026-05-16 16:47:37,0,q3,0,8,42,694,939,6433,5642,28,39,0,0,0,258,139993,0,0,113385448,27682256,557959772,0,0,4429507,21,21,0,49304979,49304979,0,0,49304979,4429507,9.27,0.69
3,2026-05-16 16:47:39,0,q4,0,19,220,6087,28344,83083,66267,511,432,3,3168,0,7534,36928978,0,0,33789707912,98641672,3304614360,0,0,3073407,2618,2618,0,203748874,203748874,0,0,203748874,3073407,13.65,6.09
4,2026-05-16 16:47:46,0,q5,0,17,146,3369,5766,48683,40830,145,188,0,1024,0,2082,240321,0,0,3382570552,61187960,2413946104,0,0,7984110,579,579,0,114765249,114765249,0,0,114765249,7984110,14.45,3.37
5,2026-05-16 16:47:51,0,q5a,0,14,145,3130,6228,45324,39105,174,196,0,656,0,2175,315528,0,0,3826063608,61187960,2413946104,0,0,7892324,588,588,0,113701887,113701887,0,0,113568641,7890500,14.48,3.13
6,2026-05-16 16:47:55,0,q6,0,12,53,1730,3560,20259,18220,89,63,0,12,0,1163,5019183,0,0,4937817168,28554256,516080412,0,0,27358702,342,342,0,236899212,236899212,0,0,236899212,27358702,11.71,1.73
7,2026-05-16 16:47:58,0,q7,0,12,56,2077,4768,27685,23216,45,56,0,1302,0,3110,782379,0,0,1173452352,29550507,765985640,0,0,26635703,61,61,0,766767879,766767879,0,0,766767879,26635703,13.33,2.08
8,2026-05-16 16:48:01,0,q8,0,10,34,821,759,6845,5877,55,55,0,0,0,33,2361205,0,0,1634323840,28527309,515576824,0,0,6695,9,9,0,81676,81676,0,0,81676,6695,8.34,0.82
9,2026-05-16 16:48:03,0,q9,0,12,97,1348,5965,19056,17006,38,64,0,141,0,19,38060,0,0,0,144002542,2708930600,0,0,90,90,90,0,7387,7387,0,0,7387,90,14.14,1.35
10,2026-05-16 16:48:05,0,q10,0,13,92,1132,2703,13204,11816,32,76,0,0,0,797,596558,0,0,1543360552,51741636,1103844420,0,0,4321867,113,113,0,66543947,66543947,0,0,66543947,4321867,11.66,1.13
11,2026-05-16 16:48:08,0,q10a,0,10,91,811,1707,9451,8028,42,84,0,496,0,1032,154690,0,0,2060869584,51741636,1103844420,0,0,4289247,227,227,0,66512830,66512830,0,0,66512830,4289247,11.65,0.81
12,2026-05-16 16:48:10,0,q11,0,15,149,3118,8941,38034,31470,211,219,3,400,0,5300,36928978,0,0,21934463632,69954590,1696917728,0,0,1991616,1444,1444,0,124512185,124512185,0,0,124512185,1991616,12.2,3.12
13,2026-05-16 16:48:14,0,q12,0,5,22,475,424,3692,3282,26,30,0,6,0,45,3268117,0,0,571950832,7322088,283592016,0,0,27697,8,8,0,3648303,3648303,0,0,3648303,27697,7.77,0.48
14,2026-05-16 16:48:15,0,q13,0,9,36,1292,1371,17774,16659,20,24,0,0,0,16,1303290,0,0,622088352,29705309,857984072,0,0,1458,19,19,0,26216,26216,0,0,26216,1458,13.76,1.29
15,2026-05-16 16:48:18,0,q14a,0,30,262,7245,15788,88300,77028,334,375,0,1712,0,6498,1189316,0,0,10728724552,147620508,3764366428,0,0,62679330,731,731,0,833978013,833978013,0,0,830975333,62592806,12.19,7.24
16,2026-05-16 16:48:27,0,q14b,0,24,204,5000,12500,69534,63758,210,277,0,1056,0,3530,1189316,0,0,8255489264,126222977,2971563560,0,0,68418210,679,679,0,934370205,934370205,0,0,490461589,40911003,13.91,5.0
17,2026-05-16 16:48:33,0,q14,0,24,200,3738,8534,49204,46017,300,312,0,841,0,3043,1162249,0,0,7170573840,126222977,2971563560,0,0,68308616,595,595,0,925585486,925585486,0,0,481676870,40801409,13.16,3.74
18,2026-05-16 16:48:38,0,q15,0,5,27,1117,1092,13352,12563,21,31,0,144,0,38,5019183,0,0,1030526304,15113541,479895796,0,0,1174,4,4,0,53824,53824,0,0,53824,1174,11.95,1.12
19,2026-05-16 16:48:41,0,q16,0,11,75,2327,6453,32524,28000,42,69,0,832,0,2509,186898,0,0,4812512112,30510756,1131211352,0,0,30124598,870,870,0,423275007,423275007,0,0,423275007,30124598,13.98,2.33
20,2026-05-16 16:48:44,0,q17,0,10,91,4932,11768,68006,62060,68,94,1,1758,0,4758,6944832,0,0,7880912176,44770101,1287832296,0,0,45538041,1160,1160,0,1079459016,1079459016,0,0,1079459016,45538041,13.79,4.93
21,2026-05-16 16:48:50,0,q18,0,9,53,1195,1309,11826,10529,54,58,0,156,0,541,9716387,0,0,3669414416,19057141,710663264,0,0,57765,68,68,0,4962119,4962119,0,0,4962119,57765,9.9,1.2
22,2026-05-16 16:48:52,0,q18a,0,17,130,3836,11038,51366,46459,152,189,2,768,0,1887,9716430,0,0,15970727968,77283305,3288966072,0,0,65813,86,86,0,6076794,6076794,0,0,6076794,65813,13.39,3.84
23,2026-05-16 16:48:57,0,q19,0,7,31,714,697,6349,5761,21,35,0,112,0,67,5019183,0,0,1177435312,28379309,606433488,0,0,4376,5,5,0,308494,308494,0,0,308494,4376,8.89,0.71
24,2026-05-16 16:48:59,0,q20,0,5,24,552,507,4323,3880,23,29,0,96,0,54,3268117,0,0,649837392,14465541,509544996,0,0,40260,12,12,0,5209200,5209200,0,0,5209200,40260,7.83,0.55
25,2026-05-16 16:49:01,0,q21,0,8,34,5063,6764,54142,51638,24,30,0,1186,0,2366,94080,0,0,12845713576,133232010,766089708,0,0,133141860,190,190,0,1313133234,1313133234,0,0,1313133234,133141860,10.69,5.06
