ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-15 15:21:50,0,q1,0,25,477,1950,1781,8953,6726,2581,2090,0,560,0,55,1022096,0,0,1248628608,695085,7069227,0,0,100106,223,223,0,1578897,1578897,0,0,1578897,100106,4.59,1.95
1,2026-05-15 15:21:53,0,q2,0,20,392,1448,1324,6755,5177,2113,1766,0,563,0,36,680942,0,0,824948024,2274006,10770901,0,0,4567,118,118,0,110001,110001,0,0,57351,3517,4.67,1.45
2,2026-05-15 15:21:56,0,q3,0,13,275,1086,731,5402,3753,1272,1181,17,420,0,41,265924,0,0,518553432,2971476,19295320,0,0,203,111,111,0,25879,25879,0,0,25879,203,4.97,1.09
3,2026-05-15 15:21:58,0,q4,0,25,555,1498,4714,7930,6154,3023,2286,0,245,0,91,7499216,0,0,5381169320,10222681,162935412,0,0,153369,15,15,0,12744446,12744446,0,0,12744446,153369,5.29,1.5
4,2026-05-15 15:22:01,0,q5,0,33,835,2442,3163,13590,8860,4024,3633,1,541,0,93,1657981,0,0,1541105488,6295875,55497576,0,0,1743,229,229,0,135259,135259,0,0,135259,1743,5.57,2.44
5,2026-05-15 15:22:04,0,q5a,0,24,628,1151,1838,3565,2843,3331,2873,8,320,0,61,1658024,0,0,1261660080,6295835,55461747,0,0,3255,20,20,0,237079,237079,0,0,139181,2005,3.1,1.15
6,2026-05-15 15:22:07,0,q6,0,22,445,1332,1736,6474,3301,2072,1861,7,242,0,69,883229,0,0,530946032,3159466,11226143,0,0,2785568,57,57,0,24478258,24478258,0,0,24478258,2785568,4.86,1.33
7,2026-05-15 15:22:09,0,q7,0,15,310,722,767,4444,3224,1403,1335,0,160,0,12,265838,0,0,274988960,38316,693258,0,0,108,104,104,0,12530,12530,0,0,12530,108,6.16,0.72
8,2026-05-15 15:22:11,0,q8,0,16,326,651,968,2002,1179,1398,1429,0,160,0,14,494133,0,0,1390749344,3100422,15216119,0,0,3491,4,4,0,59073,59073,0,0,59073,3491,3.08,0.65
9,2026-05-15 15:22:13,0,q9,0,18,387,850,1979,4534,2083,1379,1431,0,130,0,12,269973,0,0,137494480,14402064,92518556,0,0,84,82,82,0,5777,5777,0,0,5777,84,5.33,0.85
10,2026-05-15 15:22:15,0,q10,0,19,405,1316,1678,2998,2017,1696,1632,2,300,0,62,28184438,0,0,676579040,7132143,16225048,0,0,287659,5,5,0,1909302,1909302,0,0,1909302,287659,2.28,1.32
11,2026-05-15 15:22:17,0,q10a,0,17,404,1200,1385,1919,1869,1764,1663,11,79,0,62,28184438,0,0,675006688,7132143,16225048,0,0,283274,5,5,0,1906126,1906126,0,0,1906126,283274,1.6,1.2
12,2026-05-15 15:22:19,0,q11,0,19,419,934,2025,4144,3083,1824,1719,0,120,0,54,7499173,0,0,3424523464,7339583,55328022,0,0,98990,11,11,0,8222867,8222867,0,0,8222867,98990,4.44,0.93
13,2026-05-15 15:22:22,0,q12,0,5,103,99,155,600,404,472,454,0,0,0,0,232006,0,0,0,20002,400413,0,0,0,0,0,0,0,0,0,0,0,0,6.06,0.1
14,2026-05-15 15:22:23,0,q13,0,14,309,635,1206,4147,2267,1570,1355,0,194,0,8,265838,0,0,137494480,77223,1003349,0,0,54,52,52,0,5759,5759,0,0,5759,54,6.53,0.64
15,2026-05-15 15:22:24,0,q14a,0,46,1002,3988,4725,8912,7010,4250,3956,0,609,0,353,369441,0,0,2708324176,15256024,78647526,0,0,6319776,83,83,0,87464350,87464350,0,0,86336662,6292360,2.23,3.99
16,2026-05-15 15:22:31,0,q14b,0,40,954,2594,4731,8144,6456,3974,3895,0,185,0,176,380193,0,0,1252936104,13241190,63753493,0,0,6855449,57,57,0,96932172,96932172,0,0,50714546,4105138,3.14,2.59
