ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-16 18:01:59,0,q1,0,19,109,1534,2573,16505,9758,301,180,1,0,0,3189,304378,0,0,4815551024,6074604,532072376,0,0,7602050,380,380,0,120485213,120485213,0,0,120485213,7602050,10.76,1.53
1,2026-05-16 18:02:02,0,q2,0,11,43,966,816,9619,7203,75,59,0,304,0,146,751663,0,0,440945584,21656678,697627440,0,0,5386,101,101,0,240223,240223,0,0,89939,3714,9.96,0.97
2,2026-05-16 18:02:04,0,q3,0,8,42,893,1233,8765,7859,58,42,0,0,0,283,140122,0,0,113385448,27682256,558038008,0,0,4429525,23,23,0,49328740,49328740,0,0,49328740,4429525,9.82,0.89
3,2026-05-16 18:02:06,0,q4,0,19,220,6050,28283,83027,65958,524,453,6,3275,0,7510,36928978,0,0,33856292464,98641672,3306594720,0,0,3073029,2635,2635,0,203896634,203896634,0,0,203896634,3073029,13.72,6.05
4,2026-05-16 18:02:14,0,q5,0,17,146,3034,5230,43435,36046,190,195,0,761,3,2162,240321,0,0,3382570552,61187960,2414022388,0,0,7983777,578,578,0,114744147,114744147,0,0,114744147,7983777,14.32,3.03
5,2026-05-16 18:02:18,0,q5a,0,14,145,3141,6045,45630,39178,204,211,0,864,0,2377,315528,0,0,3826063608,61187960,2414022388,0,0,7892324,588,588,0,113700754,113700754,0,0,113567508,7890500,14.53,3.14
6,2026-05-16 18:02:22,0,q6,0,12,53,2113,3968,25290,20394,58,63,0,1296,0,1281,5019183,0,0,4937817168,28554256,516726208,0,0,27358702,342,342,0,236907420,236907420,0,0,236907420,27358702,11.97,2.11
7,2026-05-16 18:02:26,0,q7,0,12,56,2404,6585,32488,28161,58,61,0,896,0,3597,782379,0,0,1173452352,29550507,766897708,0,0,26635674,61,61,0,766771041,766771041,0,0,766771041,26635674,13.51,2.4
8,2026-05-16 18:02:29,0,q8,0,10,34,999,933,10541,9442,64,56,0,0,0,31,2361205,0,0,1634323840,28527309,515660200,0,0,6695,9,9,0,81675,81675,0,0,81675,6695,10.55,1.0
9,2026-05-16 18:02:31,0,q9,0,12,97,1371,6074,19545,17399,29,66,0,320,0,15,38275,0,0,0,144002542,2709643264,0,0,90,90,90,0,7389,7389,0,0,7389,90,14.26,1.37
10,2026-05-16 18:02:34,0,q10,0,13,92,1206,3025,14133,12350,50,81,0,368,0,778,596558,0,0,1543360552,51741636,1103797252,0,0,4321867,105,105,0,66532690,66532690,0,0,66532690,4321867,11.72,1.21
11,2026-05-16 18:02:36,0,q10a,0,10,91,884,1782,10342,8241,56,89,0,544,0,1395,154690,0,0,2060869584,51741636,1103797252,0,0,4289247,218,218,0,66497152,66497152,0,0,66497152,4289247,11.7,0.88
12,2026-05-16 18:02:38,0,q11,0,15,149,3278,9701,41294,34818,213,228,3,544,0,5108,36928978,0,0,21934987920,69954590,1697939744,0,0,1991424,1444,1444,0,124491512,124491512,0,0,124491512,1991424,12.6,3.28
13,2026-05-16 18:02:42,0,q12,0,5,22,530,478,4510,3896,33,31,0,0,0,45,3268117,0,0,571950832,7322088,283323164,0,0,27697,8,8,0,3648303,3648303,0,0,3648303,27697,8.51,0.53
14,2026-05-16 18:02:44,0,q13,0,9,36,1258,1319,16692,15500,18,23,0,128,0,13,1303376,0,0,622088352,29705309,858688536,0,0,1458,19,19,0,26198,26198,0,0,26198,1458,13.27,1.26
15,2026-05-16 18:02:46,0,q14a,0,30,262,7445,16154,92052,79782,348,389,0,1696,0,7639,1189316,0,0,10728855624,147620508,3763729120,0,0,62679141,731,731,0,833986164,833986164,0,0,830983384,62592617,12.36,7.44
16,2026-05-16 18:02:56,0,q14b,0,24,204,4871,11145,68209,62089,284,290,2,1488,0,3427,1189316,0,0,8255620336,126222977,2971058152,0,0,68418017,679,679,0,934409681,934409681,0,0,490514426,40910810,14.0,4.87
17,2026-05-16 18:03:02,0,q14,0,24,200,4044,9848,53061,49293,337,297,0,1040,0,2868,1162335,0,0,7179093520,126222977,2971058152,0,0,68308380,595,595,0,925556064,925556064,0,0,481660809,40801173,13.12,4.04
18,2026-05-16 18:03:07,0,q15,0,5,27,1206,1193,14615,13891,27,30,0,99,0,37,5019183,0,0,1030526304,15113541,480248888,0,0,1174,4,4,0,53826,53826,0,0,53826,1174,12.12,1.21
19,2026-05-16 18:03:09,0,q16,0,11,75,2402,6622,33923,29954,50,65,8,504,0,2546,186941,0,0,4812512112,30510756,1131123940,0,0,30124598,870,870,0,423308173,423308173,0,0,423308173,30124598,14.12,2.4
