ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-10 04:30:24,0,q1,0,29,580,5498,6651,54830,39217,3944,3075,0,896,0,4157,892121,0,0,8771023704,59623728,620210055,0,0,18383267,811,811,0,277181817,277181817,0,0,277181817,18383267,9.97,5.5
1,2026-05-10 04:30:31,0,q2,0,20,487,4338,4054,50075,38625,1921,1821,0,678,0,5560,755509,0,0,5675984104,216109039,920208948,0,0,35573,533,533,0,2818559,2818559,0,0,1045689,13927,11.54,4.34
2,2026-05-10 04:30:36,0,q3,0,14,367,3684,3328,45664,16191,1348,1266,0,832,0,1790,491708,0,0,3301309384,288283650,2432461167,0,0,43209,345,345,0,2791947,2791947,0,0,2791947,43209,12.4,3.68
3,2026-05-10 04:30:41,0,q4,0,34,1167,136674,468792,2172304,623952,3859,3777,4,9936,0,1485021,765025,0,0,115346137600,794088847,12184936961,0,0,566100624,25854,25854,0,14421654048,14421654048,0,0,8530726381,341212705,15.89,136.67
4,2026-05-10 04:32:59,0,q5,0,34,1113,16377,23812,211174,170402,3933,3909,52,2337,0,10592,646504,0,0,10507100632,626443732,5486829828,0,0,78888716,1355,1355,0,1105441664,1105441664,0,0,1105441664,78888716,12.89,16.38
5,2026-05-10 04:33:17,0,q5a,0,25,910,14572,22287,193379,168175,3414,3194,9,3040,0,7161,647536,0,0,9355240304,626443690,5486753110,0,0,78891787,1141,1141,0,1105632777,1105632777,0,0,1105424025,78888353,13.27,14.57
6,2026-05-10 04:33:32,0,q6,0,24,615,3036,4263,34324,27020,2665,2392,0,784,0,3222,8479955,0,0,5963328536,291580626,1550697561,0,0,5131561,1950,1950,0,46238568,46238568,0,0,46238568,5131561,11.31,3.04
7,2026-05-10 04:33:37,0,q7,0,18,493,4516,4530,58695,42797,2183,1938,0,1408,0,1894,1573429,0,0,11047215976,290152322,4259961068,0,0,741532,1829,1829,0,25878254,25878254,0,0,25878254,741532,13.0,4.52
8,2026-05-10 04:33:42,0,q8,0,16,445,2329,2605,27456,23867,1722,1618,13,195,0,664,9492937,0,0,9229362504,292026922,1368877328,0,0,50784,121,121,0,762861,762861,0,0,762861,50784,11.79,2.33
9,2026-05-10 04:33:46,0,q9,0,18,827,5593,25326,80058,69643,1541,1836,14,1600,0,101,269974,0,0,70385640,1440032499,9098061631,0,0,524,521,521,0,43370,43370,0,0,43370,524,14.31,5.59
