ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-15 10:31:45,0,q1,0,16,29,775,1237,1633,1016,137,89,0,80,0,112,1135429,0,0,563974160,695040,25796344,0,0,742655,8,8,0,12065390,12065390,0,0,12065390,742655,2.11,0.78
1,2026-05-15 10:31:47,0,q2,0,11,37,617,449,1380,861,125,59,1,66,0,23,677499,0,0,410700544,2273981,61437176,0,0,4453,8,8,0,91309,91309,0,0,38659,3403,2.24,0.62
2,2026-05-15 10:31:49,0,q3,0,7,26,502,453,1214,970,37,24,0,50,0,33,42625,0,0,782040824,2971453,46792664,0,0,438332,15,15,0,5334595,5334595,0,0,5334595,438332,2.42,0.5
3,2026-05-15 10:31:50,0,q4,0,16,103,1661,5785,7815,5661,252,145,0,337,0,97,7462613,0,0,5309833176,10222672,283291520,0,0,153369,15,15,0,12744446,12744446,0,0,12744446,153369,4.7,1.66
4,2026-05-15 10:31:53,0,q5,0,17,78,916,1649,3781,1912,132,91,2,216,0,98,7476153,0,0,823037240,6295824,159698004,0,0,37523,13,13,0,616687,616687,0,0,616687,37523,4.13,0.92
5,2026-05-15 10:31:55,0,q5a,0,13,76,862,1188,3717,1936,198,159,8,272,0,63,1649603,0,0,1248552160,6295824,159698004,0,0,3255,20,20,0,237079,237079,0,0,139181,2005,4.31,0.86
6,2026-05-15 10:31:58,0,q6,0,11,27,821,627,699,618,17,21,1,0,0,8,23756060,0,0,411784216,3159453,48161824,0,0,61,3,3,0,4072,4072,0,0,4072,61,0.85,0.82
7,2026-05-15 10:31:59,0,q7,0,6,9,60,73,44,39,2,4,0,0,0,0,140013,0,0,0,38000,10420436,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.06
8,2026-05-15 10:32:01,0,q8,0,10,26,496,446,749,490,56,45,0,77,0,15,491603,0,0,1390749344,3100416,48424232,0,0,3491,4,4,0,59073,59073,0,0,59073,3491,1.51,0.5
9,2026-05-15 10:32:02,0,q9,0,12,87,385,1366,2146,1397,17,51,14,117,0,17,33167,0,0,0,14402055,211758084,0,0,80,80,80,0,4687,4687,0,0,4687,80,5.57,0.38
10,2026-05-15 10:32:04,0,q10,0,12,56,1192,939,1304,1123,11,33,2,0,0,52,28050996,0,0,675529504,7132136,98485392,0,0,287659,5,5,0,1909302,1909302,0,0,1909302,287659,1.09,1.19
11,2026-05-15 10:32:06,0,q10a,0,10,55,1039,798,1154,1039,36,32,4,0,0,51,28050996,0,0,673957136,7132136,98485392,0,0,283274,5,5,0,1906126,1906126,0,0,1906126,283274,1.11,1.04
12,2026-05-15 10:32:08,0,q11,0,12,67,812,1816,3204,2113,97,87,3,160,0,57,7462613,0,0,3353187320,7339576,144274432,0,0,98990,11,11,0,8222867,8222867,0,0,8222867,98990,3.95,0.81
13,2026-05-15 10:32:10,0,q12,0,3,3,13,21,16,16,0,0,0,0,0,0,1739,0,0,0,20000,3068184,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0.01
14,2026-05-15 10:32:11,0,q13,0,6,9,35,62,58,54,1,3,0,0,0,0,89794,0,0,0,70012,11848788,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0.04
15,2026-05-15 10:32:12,0,q14a,0,30,199,3232,3876,6122,4868,238,266,14,118,0,372,368364,0,0,2705016912,15256008,297298152,0,0,6319775,82,82,0,87464283,87464283,0,0,86336595,6292359,1.89,3.23
16,2026-05-15 10:32:18,0,q14b,0,24,152,1857,2911,4414,3644,148,181,0,81,0,191,379073,0,0,1249628840,13241174,241931512,0,0,6855448,56,56,0,96932105,96932105,0,0,50714479,4105137,2.38,1.86
17,2026-05-15 10:32:21,0,q14,0,24,152,1497,2450,3723,3205,219,184,7,183,0,195,379073,0,0,1257657000,13241174,241931512,0,0,6844877,56,56,0,96252486,96252486,0,0,50034860,4094566,2.49,1.5
18,2026-05-15 10:32:23,0,q15,0,5,21,490,484,1075,562,19,24,0,224,0,6,1039839,0,0,308880720,1611548,41103016,0,0,202,1,1,0,11828,11828,0,0,11828,202,2.19,0.49
19,2026-05-15 10:32:25,0,q16,0,10,42,749,624,878,765,10,22,0,0,0,10,7155652,0,0,1352342992,3097169,82221392,0,0,1076,4,4,0,25285,25285,0,0,25285,1076,1.17,0.75
20,2026-05-15 10:32:27,0,q17,0,8,41,1016,847,1375,991,35,44,1,0,0,1,18930909,0,0,4771572712,4667478,90440116,0,0,1,1,1,0,163,163,0,0,163,1,1.35,1.02
21,2026-05-15 10:32:29,0,q18,0,4,7,16,32,46,41,0,1,0,0,0,0,140013,0,0,0,38000,10420436,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0.02
22,2026-05-15 10:32:30,0,q18a,0,10,14,60,231,218,167,0,3,0,40,0,0,852603,0,0,0,356000,22082416,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0.06
23,2026-05-15 10:32:31,0,q19,0,7,23,484,467,763,558,22,29,0,0,0,6,1039839,0,0,275582184,3068416,55166348,0,0,160,1,1,0,17796,17796,0,0,17796,160,1.58,0.48
24,2026-05-15 10:32:33,0,q20,0,3,3,11,19,12,12,0,0,0,0,0,0,1739,0,0,0,20000,3068184,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0.01
25,2026-05-15 10:32:34,0,q21,0,8,27,2174,2168,5125,4746,14,21,0,105,0,187,47040,0,0,1824655344,11783005,57485716,0,0,11747800,15,15,0,117909708,117909708,0,0,117909708,11747800,2.36,2.17
26,2026-05-15 10:32:37,0,q22,0,5,20,7668,7642,7970,7718,21,27,0,23,0,12,800361,0,0,294641360,11783005,57262476,0,0,35968,1,1,0,1544161,1544161,0,0,1544161,35968,1.04,7.67
27,2026-05-15 10:32:46,0,q22a,0,10,29,1276,1322,1610,1415,35,43,0,14,0,50,800404,0,0,1119608752,11783005,57469332,0,0,72373,14,14,0,3722976,3722976,0,0,1718132,36377,1.26,1.28
28,2026-05-15 10:32:48,0,q23a,0,16,118,2152,4027,9158,7818,133,150,0,56,0,211,1164008,0,0,4199777904,10980144,187019124,0,0,3812080,114,114,0,98368916,98368916,0,0,98366379,3812037,4.26,2.15
29,2026-05-15 10:32:51,0,q23b,0,20,140,2131,4173,8977,7842,287,200,0,345,0,231,1164051,0,0,6766694776,11080144,191415588,0,0,3908567,130,130,0,100971109,100971109,0,0,100968572,3908524,4.21,2.13
30,2026-05-15 10:32:55,0,q24,0,3,3,15,18,11,11,0,0,0,0,0,0,1689,0,0,0,12,1992896,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.02
31,2026-05-15 10:32:56,0,q24a,0,3,3,10,12,6,6,0,0,0,0,0,0,1689,0,0,0,12,1992896,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.01
32,2026-05-15 10:32:57,0,q24b,0,3,3,10,10,6,6,0,0,0,0,0,0,1689,0,0,0,12,1992896,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.01
33,2026-05-15 10:32:58,0,q25,0,8,41,1049,820,1252,1000,33,39,2,0,0,1,19636604,0,0,4771549544,4667478,100618676,0,0,1,1,1,0,314,314,0,0,314,1,1.19,1.05
34,2026-05-15 10:33:00,0,q26,0,5,8,14,40,47,43,0,2,0,0,0,0,140013,0,0,0,38300,11447736,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0.01
35,2026-05-15 10:33:01,0,q27,0,4,7,11,23,28,28,0,2,0,0,0,0,6084,0,0,0,20012,10285896,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0.01
36,2026-05-15 10:33:02,0,q27a,0,7,10,38,79,67,62,24,2,0,30,0,0,140056,0,0,0,56024,13582176,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0.04
37,2026-05-15 10:33:03,0,q28,0,18,108,466,2087,3390,2511,76,108,0,30,0,65,44076,0,0,832044768,17282424,283752576,0,0,47107,12,12,0,769812,769812,0,0,769812,47107,7.27,0.47
38,2026-05-15 10:33:05,0,q29,0,9,42,953,746,1094,906,37,41,1,0,0,1,18931038,0,0,4771650664,4687478,92742940,0,0,1,1,1,0,268,268,0,0,268,1,1.15,0.95
39,2026-05-15 10:33:07,0,q30,0,9,12,206,319,312,294,8,9,0,0,0,25,10329637,0,0,522636280,363526,20652304,0,0,25935,3,3,0,489698,489698,0,0,489698,25935,1.51,0.21
40,2026-05-15 10:33:08,0,q31,0,19,94,570,2033,3106,2398,75,96,0,24,0,78,769558,0,0,1621313560,10909364,191784264,0,0,11385,9,9,0,440977,440977,0,0,368243,9860,5.45,0.57
41,2026-05-15 10:33:10,0,q32,0,7,37,267,356,838,548,94,29,0,80,0,12,125962,0,0,107637432,2921096,74194072,0,0,9308,3,3,0,150123,150123,0,0,150123,9308,3.14,0.27
42,2026-05-15 10:33:11,0,q33,0,2,2,10,7,4,4,0,0,0,0,0,0,1521,0,0,0,0,961968,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.01
