ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-17 10:51:48,0,q1,0,12,53,1261,2133,9574,5207,296,137,0,0,0,1769,306771,0,0,3119842872,6328415,47343738,0,0,2168136,192,192,0,31369447,31369447,0,0,31369447,2168136,7.59,1.26
1,2026-05-17 10:51:50,0,q2,0,9,35,937,783,8171,5303,69,60,0,256,0,186,754364,0,0,410700544,21819660,69625374,0,0,9226,83,83,0,544846,544846,0,0,191480,4994,8.72,0.94
2,2026-05-17 10:51:53,0,q3,0,4,23,422,398,4120,3171,42,30,0,0,0,373,220540,0,0,119963624,28975550,168311626,0,0,4292,20,20,0,318161,318161,0,0,318161,4292,9.76,0.42
3,2026-05-17 10:51:54,0,q4,0,22,258,7522,35531,116123,97830,484,495,0,1728,0,11261,1682654,0,0,39674206800,51047112,611504752,0,0,102286012,4285,4285,0,2537544284,2537544284,0,0,1274011820,51438627,15.44,7.52
4,2026-05-17 10:52:03,0,q5,0,11,95,2007,4316,27125,22154,150,150,0,336,0,732,480357,0,0,3236773712,62724083,417318532,0,0,7891192,197,197,0,109465653,109465653,0,0,109465653,7891192,13.52,2.01
5,2026-05-17 10:52:06,0,q5a,0,14,100,1892,3763,23150,19680,137,158,0,264,0,909,480357,0,0,3775741584,62724083,417318532,0,0,7892805,206,206,0,109604184,109604184,0,0,109470954,7890981,12.24,1.89
6,2026-05-17 10:52:10,0,q6,0,11,46,1570,2984,20276,16656,105,83,1,448,0,1970,5014322,0,0,4851667944,29900599,104843110,0,0,27358702,376,376,0,240500506,240500506,0,0,240500506,27358702,12.91,1.57
7,2026-05-17 10:52:12,0,q7,0,9,47,2100,5660,27733,25357,56,53,0,560,0,2227,783602,0,0,1039234672,30896850,324328021,0,0,26635525,59,59,0,771982377,771982377,0,0,771982377,26635525,13.21,2.1
8,2026-05-17 10:52:15,0,q8,0,10,29,853,796,8218,7413,53,49,0,0,0,70,1283173,0,0,1669679840,29873652,106552706,0,0,6821,23,23,0,91081,91081,0,0,91081,6821,9.63,0.85
9,2026-05-17 10:52:17,0,q9,0,31,316,2154,31379,32635,24839,261,329,8,1088,0,98,96887,0,0,0,432007560,984757730,0,0,300,300,300,0,18886,18886,0,0,18886,300,15.15,2.15
10,2026-05-17 10:52:21,0,q10,0,13,80,836,2152,8634,7269,47,72,0,0,0,1183,591880,0,0,1545736488,53144863,61750756,0,0,4321867,215,215,0,66580675,66580675,0,0,66580675,4321867,10.33,0.84
11,2026-05-17 10:52:23,0,q10a,0,10,79,626,1514,6963,5607,53,76,39,624,0,1293,444765,0,0,2067439760,53144863,61750756,0,0,4289247,300,300,0,66539716,66539716,0,0,66539716,4289247,11.12,0.63
12,2026-05-17 10:52:24,0,q11,0,17,169,4124,13599,62881,54351,254,260,0,1168,0,6349,1373324,0,0,26856842912,36646687,207851512,0,0,71770406,2448,2448,0,1052100574,1052100574,0,0,537339887,36215116,15.25,4.12
13,2026-05-17 10:52:30,0,q12,0,5,12,413,360,1417,1350,16,18,0,0,0,98,3269297,0,0,745746008,7375137,46214684,0,0,30328,16,16,0,4224793,4224793,0,0,4224793,30328,3.43,0.41
14,2026-05-17 10:52:31,0,q13,0,9,30,1434,2475,20070,18962,21,20,0,0,0,371,1611538,0,0,192168960,31051652,405650579,0,0,193014,24,24,0,2833049,2833049,0,0,2833049,193014,14.0,1.43
15,2026-05-17 10:52:34,0,q14a,0,30,246,6271,12246,66891,57867,362,357,3,1406,0,5963,1189316,0,0,12046476928,151830189,634225342,0,0,62757874,621,621,0,883171658,883171658,0,0,880065954,62671350,10.67,6.27
