ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-17 22:26:04,0,q1,0,12,53,1376,2313,11170,6457,300,117,0,0,0,1702,306771,0,0,3119842872,6328415,47460452,0,0,2168136,192,192,0,31369447,31369447,0,0,31369447,2168136,8.12,1.38
1,2026-05-17 22:26:07,0,q2,0,9,22,848,680,5994,4447,51,35,0,182,0,83,754364,0,0,345169624,21819660,67871538,0,0,6838,44,44,0,352525,352525,0,0,127373,4198,7.07,0.85
2,2026-05-17 22:26:09,0,q3,0,4,13,340,314,2442,2239,18,16,0,0,0,110,110270,0,0,93667304,28975550,166603208,0,0,2998,10,10,0,206438,206438,0,0,206438,2998,7.18,0.34
3,2026-05-17 22:26:10,0,q4,0,22,235,7685,37119,117616,100169,469,441,2,1511,0,10980,1682654,0,0,39674206800,51047112,607382534,0,0,102286012,3503,3503,0,2536512620,2536512620,0,0,1273495988,51438627,15.3,7.68
4,2026-05-17 22:26:19,0,q5,0,11,74,1688,3342,21426,18366,165,124,0,0,0,607,421683,0,0,3193815056,62724083,414344456,0,0,7890286,132,132,0,109305912,109305912,0,0,109305912,7890286,12.69,1.69
5,2026-05-17 22:26:22,0,q5a,0,14,79,1812,3298,20766,17543,132,136,0,100,0,706,421683,0,0,3732782928,62724083,414344456,0,0,7892232,142,142,0,109464345,109464345,0,0,109331115,7890408,11.46,1.81
6,2026-05-17 22:26:25,0,q6,0,11,36,1563,2165,19258,17155,132,86,0,288,0,585,5014279,0,0,4851667944,29900599,103629912,0,0,27358702,206,206,0,240467439,240467439,0,0,240467439,27358702,12.32,1.56
7,2026-05-17 22:26:28,0,q7,0,9,30,2082,2296,17826,16959,26,28,0,270,0,1522,783559,0,0,943558784,30896850,320149715,0,0,26634669,35,35,0,771509016,771509016,0,0,771509016,26634669,8.56,2.08
8,2026-05-17 22:26:31,0,q8,0,10,19,636,580,3547,3477,24,27,0,0,0,36,1283173,0,0,974972800,29873652,105650190,0,0,6731,13,13,0,84238,84238,0,0,84238,6731,5.58,0.64
9,2026-05-17 22:26:33,0,q9,0,31,166,2203,31316,33366,26481,368,320,3,1344,0,54,48680,0,0,0,432007560,970415100,0,0,150,150,150,0,9453,9453,0,0,9453,150,15.15,2.2
10,2026-05-17 22:26:36,0,q10,0,13,57,812,1878,7016,5904,43,56,0,0,0,753,592058,0,0,1521597160,53144863,59602810,0,0,4321867,132,132,0,66400239,66400239,0,0,66400239,4321867,8.64,0.81
11,2026-05-17 22:26:38,0,q10a,0,10,56,595,1416,6301,5125,45,56,0,576,0,728,444765,0,0,2037008608,53144863,59602810,0,0,4289247,183,183,0,66359315,66359315,0,0,66359315,4289247,10.59,0.6
12,2026-05-17 22:26:40,0,q11,0,17,156,4019,13281,60867,53395,261,244,1,483,0,6221,1373324,0,0,26856842912,36646687,205306426,0,0,71770406,2006,2006,0,1051794768,1051794768,0,0,537186984,36215116,15.14,4.02
