ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-15 20:27:16,0,q1,0,8,8,775,1225,1120,716,48,33,0,16,0,38,1017998,0,0,422333440,748089,4842446,0,0,99878,3,3,0,1544051,1544051,0,0,1544051,99878,1.45,0.78
1,2026-05-15 20:27:18,0,q2,0,9,11,559,415,651,575,19,18,1,36,0,27,680200,0,0,289720384,2380079,7773722,0,0,4456,11,11,0,93841,93841,0,0,39503,3404,1.16,0.56
2,2026-05-15 20:27:20,0,q3,0,4,5,193,167,239,223,5,6,0,2,0,10,35702,0,0,72617960,2971453,15323938,0,0,176,2,2,0,16467,16467,0,0,16467,176,1.24,0.19
3,2026-05-15 20:27:21,0,q4,0,19,124,2525,9452,32538,17922,368,253,22,1199,0,7709,609398,0,0,23082855456,5287434,62551588,0,0,10424391,496,496,0,277909043,277909043,0,0,131886357,5088880,12.89,2.52
4,2026-05-15 20:27:25,0,q5,0,10,17,585,1026,1796,1623,55,49,0,0,0,50,1650783,0,0,499142824,6348873,41841783,0,0,1521,10,10,0,101330,101330,0,0,101330,1521,3.07,0.58
5,2026-05-15 20:27:27,0,q5a,0,13,22,694,912,1549,1451,34,38,0,0,0,62,1650783,0,0,1038110696,6348873,41841783,0,0,3261,21,21,0,237647,237647,0,0,139749,2011,2.23,0.69
6,2026-05-15 20:27:29,0,q6,0,12,28,439,624,1688,1356,48,40,0,0,0,157,1041019,0,0,1332575312,3212502,9293184,0,0,2786063,35,35,0,24512580,24512580,0,0,24512580,2786063,3.85,0.44
7,2026-05-15 20:27:31,0,q7,0,5,5,21,51,34,29,0,0,0,0,0,0,142714,0,0,0,91349,597932,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0.02
8,2026-05-15 20:27:32,0,q8,0,10,11,382,360,397,337,10,11,0,30,0,17,275105,0,0,411215968,3153465,11384746,0,0,3496,5,5,0,59418,59418,0,0,59418,3496,1.04,0.38
9,2026-05-15 20:27:33,0,q9,0,31,46,306,2823,3206,2407,12,21,0,40,0,0,9693,0,0,0,43206095,99512961,0,0,30,30,30,0,1888,1888,0,0,1888,30,10.48,0.31
10,2026-05-15 20:27:35,0,q10,0,13,31,740,1110,1633,1318,54,37,0,0,0,137,529175,0,0,780778160,7185185,11203547,0,0,826612,32,32,0,47135865,47135865,0,0,47135865,2208464,2.21,0.74
11,2026-05-15 20:27:37,0,q10a,0,11,30,657,912,1125,1121,31,33,0,0,0,124,501180,0,0,363969232,7185185,11203547,0,0,513766,26,26,0,47132842,47132842,0,0,47132842,2204076,1.71,0.66
12,2026-05-15 20:27:38,0,q11,0,14,81,1332,2922,15914,9727,117,110,4,536,0,3615,517614,0,0,14895471784,3845886,22628848,0,0,7308134,303,303,0,121080070,121080070,0,0,58060957,3603562,11.95,1.33
13,2026-05-15 20:27:41,0,q12,0,2,2,9,6,3,3,0,0,0,0,0,0,4265,0,0,0,0,77988,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.01
