ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-11 01:42:23,0,q1,0,29,584,5177,6149,51550,32239,3454,2378,3,1608,0,3864,892610,0,0,11078426064,57608646,622018159,0,0,18396318,878,878,0,276919102,276919102,0,0,276919102,18396318,9.96,5.18
1,2026-05-11 01:42:30,0,q2,0,20,509,3637,3383,41667,37239,1776,1642,3,656,0,518,755509,0,0,7531712424,215403232,943851484,0,0,5910,640,640,0,641151,641151,0,0,483625,4226,11.46,3.64
2,2026-05-11 01:42:34,0,q3,0,13,436,2061,1707,22230,12565,1123,1186,0,224,0,289,806616,0,0,4025203464,275322814,2294850100,0,0,4941,187,187,0,524832,524832,0,0,524832,4941,10.79,2.06
3,2026-05-11 01:42:38,0,q4,0,34,1330,44572,211372,698277,633887,4208,4066,1,13387,0,34826,765068,0,0,115125933792,767460888,11859903036,0,0,566100624,26443,26443,0,14405228893,14405228893,0,0,8517805564,341212705,15.67,44.57
4,2026-05-11 01:43:24,0,q5,0,34,1207,15200,21368,191113,170465,3733,3706,3,2845,0,4703,1010448,0,0,16028122784,611445509,5444899206,0,0,78868851,1536,1536,0,1120856857,1120856857,0,0,1120856857,78868851,12.57,15.2
5,2026-05-11 01:43:40,0,q5a,0,25,1004,13856,20416,180567,169246,3055,2949,0,1846,0,5222,1009760,0,0,9574664096,611445087,5443782069,0,0,78870706,1243,1243,0,1120754606,1120754606,0,0,1120545258,78867272,13.03,13.86
6,2026-05-11 01:43:55,0,q6,0,24,686,2669,3555,27961,20949,2598,2331,8,631,0,517,8479869,0,0,5896219696,278619690,1441054541,0,0,5131561,300,300,0,45210038,45210038,0,0,45210038,5131561,10.48,2.67
7,2026-05-11 01:43:59,0,q7,0,18,563,3431,3400,42765,31059,1908,1765,0,1161,0,719,1573386,0,0,8376488248,277191386,4081673906,0,0,696180,735,735,0,22179802,22179802,0,0,22179802,696180,12.46,3.43
8,2026-05-11 01:44:03,0,q8,0,16,516,1772,2029,17951,15301,1584,1554,0,186,0,247,9493023,0,0,14161952888,279065986,1277120467,0,0,49844,27,27,0,691428,691428,0,0,691428,49844,10.13,1.77
9,2026-05-11 01:44:06,0,q9,0,18,1202,5139,23246,72653,65175,1437,1910,5,1404,0,172,390949,0,0,137494480,1440032999,9178995801,0,0,899,897,897,0,74481,74481,0,0,74481,899,14.14,5.14
10,2026-05-11 01:44:13,0,q10,0,19,786,2782,4503,36248,31487,1726,1856,1,247,0,865,29252941,0,0,10269770088,496276163,637544420,0,0,19145607,602,602,0,19871759,19871759,0,0,19871759,19145607,13.03,2.78
11,2026-05-11 01:44:17,0,q10a,0,15,726,1892,3220,23705,20630,1602,1680,0,600,0,1072,29252425,0,0,9589411776,495276153,629944919,0,0,20856568,612,612,0,49773297,49773297,0,0,49773297,20856568,12.53,1.89
12,2026-05-11 01:44:20,0,q11,0,28,978,16027,48670,245491,223616,3232,3048,0,6093,0,12535,589900,0,0,44791176400,624172931,4363755517,0,0,269945080,6379,6379,0,4430420851,4430420851,0,0,2954430909,191970515,15.32,16.03
13,2026-05-11 01:44:37,0,q12,0,9,216,922,855,7221,6342,777,718,0,9,0,97,6554102,0,0,1936889120,72225815,641856988,0,0,109208,57,57,0,13357470,13357470,0,0,13357470,109208,7.83,0.92
14,2026-05-11 01:44:39,0,q13,0,16,551,4198,4583,55918,46684,1653,1661,6,1976,0,59,1760007,0,0,9438001080,277993983,4867706665,0,0,229,227,227,0,16763,16763,0,0,16763,229,13.32,4.2
