ID,timestamp,run_id,query,query_rerun_id,numStages,numTasks,elapsedTime,stageDuration,executorRunTime,executorCpuTime,executorDeserializeTime,executorDeserializeCpuTime,resultSerializationTime,jvmGCTime,shuffleFetchWaitTime,shuffleWriteTime,resultSize,diskBytesSpilled,memoryBytesSpilled,peakExecutionMemory,recordsRead,bytesRead,recordsWritten,bytesWritten,shuffleRecordsRead,shuffleTotalBlocksFetched,shuffleLocalBlocksFetched,shuffleRemoteBlocksFetched,shuffleTotalBytesRead,shuffleLocalBytesRead,shuffleRemoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleBytesWritten,shuffleRecordsWritten,avg_active_tasks,elapsed_time_seconds
0,2026-05-15 22:38:54,0,q1,0,8,8,769,1203,1101,719,47,33,0,22,0,37,1018041,0,0,422333440,748089,4842446,0,0,99878,3,3,0,1544051,1544051,0,0,1544051,99878,1.43,0.77
1,2026-05-15 22:38:56,0,q2,0,9,10,566,401,481,457,18,17,0,7,0,26,680200,0,0,284679544,2380079,7614862,0,0,4453,8,8,0,91309,91309,0,0,38659,3403,0.85,0.57
2,2026-05-15 22:38:58,0,q3,0,4,4,237,192,171,171,4,4,0,0,0,5,35702,0,0,69994472,2971453,15371138,0,0,89,1,1,0,8279,8279,0,0,8279,89,0.72,0.24
3,2026-05-15 22:38:59,0,q4,0,19,123,2681,8279,32766,17711,445,255,9,1378,0,8611,609398,0,0,23149964296,5287434,62185976,0,0,10424391,445,445,0,277816112,277816112,0,0,131839186,5088880,12.22,2.68
4,2026-05-15 22:39:03,0,q5,0,10,15,603,1002,1284,1059,50,38,0,40,0,44,1650783,0,0,494330152,6348873,41651027,0,0,1515,9,9,0,100764,100764,0,0,100764,1515,2.13,0.6
5,2026-05-15 22:39:05,0,q5a,0,13,20,698,882,1122,1055,33,36,0,0,0,55,1650783,0,0,1033298024,6348873,41651027,0,0,3255,20,20,0,237079,237079,0,0,139181,2005,1.61,0.7
6,2026-05-15 22:39:07,0,q6,0,12,28,645,831,3461,2951,72,44,0,0,0,127,1041019,0,0,1474212376,3212502,9340384,0,0,2786107,37,37,0,24510239,24510239,0,0,24510239,2786107,5.37,0.64
7,2026-05-15 22:39:09,0,q7,0,5,5,24,58,37,28,0,0,0,0,0,0,142714,0,0,0,91349,597932,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0.02
8,2026-05-15 22:39:10,0,q8,0,10,10,473,382,323,314,13,12,0,0,0,16,275062,0,0,341745984,3153465,11294186,0,0,3491,4,4,0,59038,59038,0,0,59038,3491,0.68,0.47
9,2026-05-15 22:39:12,0,q9,0,31,31,374,3166,2955,2454,7,6,0,180,0,0,4868,0,0,0,43206095,97312801,0,0,15,15,15,0,946,946,0,0,946,15,7.9,0.37
10,2026-05-15 22:39:13,0,q10,0,13,29,761,1094,1522,1250,46,33,0,0,0,118,529175,0,0,778679088,7185185,10964911,0,0,826612,31,31,0,47123357,47123357,0,0,47123357,2208464,2.0,0.76
11,2026-05-15 22:39:15,0,q10a,0,11,28,661,914,1022,1014,36,34,0,0,0,112,501180,0,0,361870128,7185185,10964911,0,0,513766,25,25,0,47120004,47120004,0,0,47120004,2204076,1.55,0.66
